LASVEGASNEVADA.GOV,"   p=none; rua=mailto:DMARC@LasVegasNevada.GOV; ruf=mailto:DMARC@LasVegasNevada.GOV;fo=1"""
LAVONTX.GOV,"   p=none; rua=mailto:dmarc@c2cnndyx.uriports.com; ruf=mailto:dmarc@c2cnndyx.uriports.com; fo=1:d:s"""
LAWTONOK.GOV,"   p=none;  """
LBL.GOV,  p=none;rua=mailto:dmarc-rua@lbl.gov
LEANDERTX.GOV,"   p=none;   rua=mailto:d7ae214f@mxtoolbox.dmarc-report.com; ruf=mailto:d7ae214f@forensics.dmarc-report.com;"""
LEESBURGVA.GOV,"   p=none; rua=mailto:iju3eciq@ag.dmarcian.com"""
LEGMT.GOV,"   p=none; rua=mailto:dmarc_agg@vali.email; ruf=mailto:olis-servicedesk@legmt.gov; fo=1"""
LEHI-UT.GOV,"   p=none; rua=mailto:tkelsey@lehi-ut.gov"""
LENOIR-NC.GOV,"   p=quarantine; rua=mailto:administrator@lenoir-nc.gov; ruf=mailto:administrator@lenoir-nc.gov;   pct=25"""
LENOIRCITYTN.GOV,"   p=none;   rua=mailto:rua@lenoircitytn.gov"""
LEONCOUNTYFL.GOV,   p=none; rua=mailto:56adb61a@mxtoolbox.dmarc-report.com
LEXINGTONMA.GOV,"  p=none;sp=none; adkim=r;aspf=r;rua=mailto:dmarc@lexingtonma.gov; fo=1"""
LEXINGTONOK.GOV,"   p=none"""
LHCAZ.GOV,"   p=none; rua=mailto:hostmaster@lhcaz.gov; ruf=mailto:hostmaster@lhcaz.gov; sp=none; ri=86400"""
LIBERTYMO.GOV,"  p=none;rua=mailto:3jf2qlfo@ag.dmarcian.com;ruf=mailto:3jf2qlfo@fr.dmarcian.com;fo=1"""
LINCOLNADAMSCOUNTYWI.GOV,"   p=none"""
LINCOLNCA.GOV,"   p=none;   rua=mailto:rua+lincolnca.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+lincolnca.gov@dmarc.barracudanetworks.com"""
LINNCOUNTY-IA.GOV,"   p=none; sp=none; aspf=s; rua=mailto:admin@linncounty-ia.gov!10m; ruf=mailto:admin@linncounty-ia.gov!10m; rf=afrf;   ri=86400"""
LINNCOUNTYIOWA.GOV,"   p=none; sp=none; aspf=r; rua=mailto:ITSecurity@linncountyiowa.gov; ruf=mailto:ITSecurity@linncountyiowa.gov;     fo=1:s"""
LIVERMORECA.GOV,"   p=none; rua=mailto:dmarc_agg@vali.email;"""
LOC.GOV,"  p=none;sp=none; rua=mailto:dmarc_rua@emaildefense.proofpoint.com;ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;rf=afrf; """
LODI.GOV,"   p=none; rua=mailto:b68416d3@mxtoolbox.dmarc-report.com; ruf=mailto:b68416d3@forensics.dmarc-report.com; fo=1"""
LOGANVILLE-GA.GOV,"   p=none; rua=mailto:28e21040@mxtoolbox.dmarc-report.com; ruf=mailto:28e21040@forensics.dmarc-report.com; fo=1"""
LONGBEACH.GOV,"   p=none; rua=mailto:23ecbf647b99.a@dmarcinput.com; ruf=mailto:23ecbf647b99.f@dmarcinput.com; sp=none; fo=1"""
LONGCOUNTYGA.GOV, null
LOSLUNASNM.GOV,"   p=none; rua=mailto:dmarc_agg@vali.email"""
LOUISACOUNTYIA.GOV,"   p=none;   ruf=mailto:dmarc@louisacountyia.gov; rua=mailto:dmarc@louisacountyia.gov; adkim=r; aspf=s"""
LOUISVILLEKY.GOV,"   p=none; rua=mailto:ede61037e81f737@rep.dmarcanalyzer.com; ruf=mailto:ede61037e81f737@for.dmarcanalyzer.com; fo=1"""
LOVETTSVILLEVA.GOV,"  p=none;sp=none; adkim=s;aspf=s;rua=mailto:dmarc_rua@lovettsvilleva.gov;ruf=mailto:dmarc_ruf@lovettsvilleva.gov;fo=1"""
LOWELLMA.GOV,"   p=none;   rua=mailto:rua+lowellma.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+lowellma.gov@dmarc.barracudanetworks.com"""
LUCASCOUNTYOHIOVOTES.GOV,"   p=quarantine; rua=mailto:mmswaile@lucascountyoh.gov;   sp=none"""
LUMMI-NSN.GOV,"       rua=mailto:6naqwraz@ag.dmarcian.com; ruf=mailto:authfail@lummi-nsn.gov; sp=none; ri=86400"""
LYNCHBURGVA.GOV,"   p=none; rua=mailto:yqd9xgwf@ag.us.dmarcian.com"""
LYNNWOODWA.GOV,"   p=none; rua=mailto:d2f3ba2ba405574@rep.dmarcanalyzer.com; ruf=mailto:d2f3ba2ba405574@for.dmarcanalyzer.com; sp=none;  """
MACOMBCOUNTYMI.GOV,"   p=quarantine; pct=20; ruf=mailto:dmarcreport@macombgov.org; fo=0"""
MADISONCOUNTYAL.GOV,"   p=none; rua=mailto:coneil@madisoncountyal.gov"""
MADISONCOUNTYIL.GOV,"   p=none; rua=mailto:emaildmarc@madisoncountyil.gov; ruf=mailto:emaildmarc@madisoncountyil.gov; fo=1"""
MADISONCOUNTYMT.GOV,   p=none; rua=mailto:support@madisoncountymt.gov
MADISONCOUNTYNC.GOV,"   p=none; rua=mailto:6xpe7bzd@ag.dmarcian.com;"""
MAHOMET-IL.GOV,"   p=quarantine; rua=mailto:reports@mtk-dyn.com; ruf=mailto:reports@mtk-dyn.com;   sp=none; rf=afrf;   ri=86400"""
MAHONINGCOUNTYOH.GOV,"   p=none;       rua=mailto:ag.dmarc@mahoningcountyoh.gov; ruf=mailto:fr.dmarc@mahoningcountyoh.gov;"""
MAINE.GOV,   p=none; sp=none;   ri=43200; rua=mailto:dmarc-notifications@maine.gov
MAIZEKS.GOV," "" v=DMARC1; p=none;   rua=mailto:re+ttoypneqit0@dmarc.postmarkapp.com; sp=none; aspf=r;"""
MAJORITYLEADER.GOV,"  "" ""p=none;"" "" "" ""rua=mailto:re+setoiqdeola@dmarc.postmarkapp.com"
MALVERNAR.GOV,"   p=quarantine; rua=mailto:dmarc@malvernar.gov; ruf=mailto:dmarc@malvernar.gov;   pct=10"""
MANASSASVA.GOV,"   p=none;  """
MANATEEPAO.GOV,"   p=none; rua=mailto:subgi7yj@ag.dmarcian.com; sp=none; ri=86400"""
MANCHESTER-VT.GOV,"   p=none; rua=mailto:dmarc@manchester-vt.gov"""
MANCHESTERCT.GOV,"   p=none; rua=mailto:andy@manchesterct.gov"""
MANCHESTERNH.GOV,"    p=none; rua=mailto:dmarcreports@manchesternh.gov; ruf=mailto:dmarcreports@manchesternh.gov"""
MANHATTANBEACH.GOV,"   p=none;   rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com"""
MANITOWOCCOUNTYWI.GOV,"   p=none; rua=mailto:dmarc_agg@vali.email;"""
MANKATOMN.GOV,"   p=none;   rua=mailto:b04a4a32@mxtoolbox.dmarc-report.com; ruf=mailto:b04a4a32@forensics.dmarc-report.com;"""
MANSFIELD-TX.GOV,"   p=none;   rua=mailto:re+vh2cglyqamr@dmarc.postmarkapp.com; sp=none; aspf=r;"""
MANSFIELDTEXAS.GOV,"   p=none;   rua=mailto:re+ipnm9rjvxh3@dmarc.postmarkapp.com; sp=none; aspf=r;"""
MARANAAZ.GOV,"   p=none; rua=mailto:tmdns@maranaaz.gov; ruf=mailto:tmdns@maranaaz.gov; fo=1"""
MARATHONCOUNTY.GOV,"   p=none; rua=mailto:dmarc_agg@vali.email;"""
MARICOPA.GOV,"   p=none; rua=mailto:172f1e85c9dc144@rep.dmarcanalyzer.com; ruf=mailto:172f1e85c9dc144@for.dmarcanalyzer.com;  """
MARIESCOUNTYMO.GOV,"   p=none;   rua=mailto:1629e4ff@mxtoolbox.dmarc-report.com; ruf=mailto:1629e4ff@forensics.dmarc-report.com;"""
MARIETTAGA.GOV,"   p=none; rua=mailto:dmarc_reporting@mariettaga.gov; ruf=mailto:dmarc_reporting@mariettaga.gov;"""
MARINETTECOUNTYWI.GOV,"   p=quarantine; rua=mailto:dmarc@marinettecountywi.gov; sp=none; ri=86400"""
MARIONCOUNTYOHIO.GOV,"   p=none;   rua=mailto:e7d38250@mxtoolbox.dmarc-report.com; ruf=mailto:e7d38250@forensics.dmarc-report.com;"""
MARIONMA.GOV,"  p=none;rua=mailto:techsupportcatchall@marionma.gov"""
MARLBORO-NJ.GOV,"   p=none; rua=mailto:demarcreports@marlboro-nj.gov; ruf=mailto:demarcreports@marlboro-nj.gov; fo=1"""
MARLBOROUGH-MA.GOV,"  p=none;fo=1"""
MARSHALLCOUNTYILLINOIS.GOV,   p=none;   rua=mailto:rua+marshallcountyillinois.gov@dmarc.barracudanetworks.com
MARVINNC.GOV,"   p=none"""
MARYLAND.GOV,"   p=none; rua=mailto:dmarc.doit@maryland.gov; ruf=mailto:dmarc.doit@maryland.gov; sp=none; fo=1"""
MASONCOUNTYWA.GOV,"   p=none;"""
MASS.GOV,"   p=none; sp=none;   rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com"""
MASSILLONOHIO.GOV,"   p=none;   rua=mailto:re+khdb4wzf6fs@dmarc.postmarkapp.com; sp=none; aspf=r;"""
MBTAADVISORYBOARD.GOV,"  p=none;rua=mailto:administrator@mbtaadvisoryboard.gov;ruf=mailto:administrator@mbtaadvisoryboard.gov;fo=1"""
MCHENRYCOUNTYIL.GOV,   p=none; rua=mailto:iflqrrw2@ag.dmarcian.com
MCLEANCOUNTYIL.GOV,"   p=none; rua=mailto:dmarc_rua@mcleancountyil.gov; ruf=mailto:dmarc_ruf@mcleancountyil.gov;   adkim=r; aspf=r; rf=afrf"""
MCLEODCOUNTYMN.GOV,"     rua=mailto:nlmd825y@ag.dmarcian.com; ruf=mailto:nlmd825y@fr.dmarcian.com;   adkim=s; aspf=s; sp=none;"""
MCMINNVILLEOREGON.GOV,"  p=none;sp=none;adkim=r;aspf=r;  rf=afrf; rua=mailto:admin@mcminnvilleoregon.gov;ruf=mailto:admin@mcminnvilleoregon.gov"""
MD.GOV,"   p=none; rua=mailto:dmarc.doit@maryland.gov; ruf=mailto:dmarc.doit@maryland.gov; sp=none; fo=1"""
MDCOURTS.GOV,"   p=quarantine; pct=30; rua=mailto:dmarc.reports@mdcourts.gov; ruf=mailto:dmarc.reports@mdcourts.gov"""
MECHANICVILLENY.GOV,"   p=none; rua=mailto:postmaster@mechanicvilleny.gov; ruf=mailto:postmaster@mechanicvilleny.gov;"""
MECHOOPDA-NSN.GOV,"   p=quarantine;pct=10"""
MEDFORD-MA.GOV,   p=none;   rua=mailto:dmarc_agg@vali.email
MEDICARE.GOV,     sp=none;     rua=mailto:8idhoybh@ag.us.dmarcian.com
MENDONVT.GOV,"   p=none"""
MERCERCOUNTYSHERIFFOHIO.GOV,"   p=none; rua=mailto:support@mercercountysheriffohio.gov"""
MERCERISLAND.GOV,"   p=none; rua=mailto:dmarc_agg@vali.email"""
MERIDENCT.GOV,"     rua=mailto:re+et4lw5w3ajk@dmarc.postmarkapp.com; ruf=mailto:postmaster@meridenct.gov;   adkim=r; aspf=r;   rf=afrf;   sp=none"""
MERRIMACKNH.GOV,"   p=none;   rua=mailto:de9ac254@mxtoolbox.dmarc-report.com; ruf=mailto:de9ac254@forensics.dmarc-report.com;"""
METHUEN.GOV,"   p=none;   rua=mailto:rua+methuen.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+methuen.gov@dmarc.barracudanetworks.com"""
MI.GOV,   p=none; rua=mailto:dmarc_agg@valigov.email
MIAMIBEACHFL.GOV,"   p=none; pct=90; sp=none"""
MIAMICOUNTYIN.GOV,"   p=none; rua=mailto:postmaster@miamicountyin.gov; ruf=mailto:postmaster@miamicountyin.gov; fo=1"""
MIAMIGARDENS-FL.GOV,"   p=none; rua=mailto:dmarc@miamigardens-fl.gov; ruf=mailto:dmarc@miamigardens-fl.gov;   adkim=r; aspf=r"""
MICH.GOV,   p=none; rua=mailto:dmarc_agg@valigov.email
MICHIGAN.GOV,   p=none; rua=mailto:dmarc_agg@valigov.email
MIDDLETOWNCT.GOV,"     rua=mailto:dmarcreports@middletownct.gov; ruf=mailto:dmarcreports@middletownct.gov; sp=none; ri=86400"""
MIDLANDTEXAS.GOV,"   p=none; rua=mailto:08c15a89bc46679@rep.dmarcanalyzer.com; ruf=mailto:08c15a89bc46679@for.dmarcanalyzer.com;  """
MILAN-NY.GOV,"   p=none; rua=mailto:ipm4c3o@ar.glockapps.com; ruf=mailto:ipm4c3o@fr.glockapps.com; adkim=r; aspf=r;  """
MILLCREEKWA.GOV,"   p=none; rua=mailto:dmarc_agg@vali.email;"""
MILLSTONENJ.GOV,"   p=none"""
MILLVILLENJ.GOV,"   p=none; rua=mailto:null@millvillenj.gov"""
MILTONGA.GOV,"   p=none;   rua=mailto:rua+miltonga.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+miltonga.gov@dmarc.barracudanetworks.com"""
MILTONTWPMI.GOV, null
MILWAUKEE.GOV,"  p=none;rua=mailto:dmarcreport@milwaukee.gov;ruf=mailto:dmarcreport@milwaukee.gov"""
MILWAUKEECOUNTYWI.GOV,"  p=none; rua=mailto:4genmurc@ag.dmarcian.com;ruf=mailto:4genmurc@fr.dmarcian.com"""
MINEOLA-NY.GOV,"   p=none;  """
MINNEAPOLISMN.GOV,"   p=none; sp=none; adkim=r;     rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com"""
MINNESOTA.GOV,"     sp=none;     rua=mailto:minnesotagov@rua.agari.com; ruf=mailto:minnesotagov@ruf.agari.com"""
MISSOURICITYTX.GOV,"   p=none; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;fo=1"""
MN.GOV,"     sp=none;     rua=mailto:minnesotagov@rua.agari.com; ruf=mailto:minnesotagov@ruf.agari.com"""
MNCCC.GOV,"   p=none;   rua=mailto:re+uilndu5vhqj@dmarc.postmarkapp.com; sp=none; aspf=r;"""
MO.GOV,"   p=none; sp=reject"""
MOCKSVILLENC.GOV,"   p=none;rua=mailto:postmaster@daviecountync.gov"""
MONROECOUNTY-FL.GOV,"   p=none; rua=mailto:DMARC@monroecounty-fl.gov; ruf=mailto:DMARC@monroecounty-fl.gov;   adkim=s; aspf=s;"""
MONROECOUNTY.GOV,"   p=none; rua=mailto:obsjxlhf@ag.dmarcian.com; ruf=mailto:obsjxlhf@fr.dmarcian.com; fo=1"""
MONROECOUNTYIL.GOV,"   p=none;   rua=mailto:rua+monroecountyil.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+monroecountyil.gov@dmarc.barracudanetworks.com"""
MONROEGA.GOV,"   p=none; rua=mailto:no-reply@monroega.gov;"""
MONTGOMERYCOUNTYMD.GOV,"   p=none;   rua=mailto:rufa@montgomerycountymd.gov; ruf=mailto:ruf@montgomerycountymd.gov;  """
MONTGOMERYCOUNTYNC.GOV,"   p=none;   rua=mailto:dmarc@montgomerycountync.gov; ruf=mailto:dmarc@montgomerycountync.gov; fo=1"""
MONTGOMERYCOUNTYVA.GOV,"   p=none; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;fo=1"""
MONTGOMERYWV.GOV,"   p=none; rua=mailto:IT@MontgomeryWV.gov;"""
MONTICELLOKY.GOV, null
MOORECOUNTYNC.GOV,"   p=none;   rua=mailto:rua+moorecountync.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+moorecountync.gov@dmarc.barracudanetworks.com"""
MORONGO-NSN.GOV,"   p=none"""
MOUNTVERNONIN.GOV, null
MOUNTVERNONWA.GOV,"   p=none; rua=mailto:d096e42198de262@rep.dmarcanalyzer.com; ruf=mailto:d096e42198de262@for.dmarcanalyzer.com; sp=none;  """
MOUNTWASHINGTON-MA.GOV,"   p=none; rua=mailto:dmarc@thecyberhood.com; ruf=mailto:dmarc@thecyberhood.com;   adkim=r; aspf=r"""
MOVAL.GOV,   p=none; rua=mailto:q2wmotvmk7@rua.powerdmarc.com
MPTN-NSN.GOV,"   p=none; rua=mailto:222656100ae1731@rep.dmarcanalyzer.com; ruf=mailto:222656100ae1731@for.dmarcanalyzer.com;  """
MUNDELEIN-IL.GOV,"   p=none;   rua=mailto:rua+mundelein-il.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+mundelein-il.gov@dmarc.barracudanetworks.com"""
MURRAYCOUNTYMN.GOV, null
MUSKEGON-MI.GOV,"   p=quarantine; sp=none; ruf=mailto:admin@muskegon-mi.gov; rua=mailto:admin@muskegon-mi.gov; rf=afrf;   ri=86400"""
MUTTONTOWNNY.GOV,"   p=none; rua=mailto:ae280e61991a710@rep.dmarcanalyzer.com; ruf=mailto:ae280e61991a710@for.dmarcanalyzer.com; fo=1"""
MWTRIBE-NSN.GOV,"   p=none; rua=mailto:avimco@mwtribe-nsn.gov"""
MYTN.GOV,"   p=none"""
NANSEMOND.GOV,"   p=none; sp=none; rua=mailto:dmarc@mailinblue.com!10m; ruf=mailto:dmarc@mailinblue.com!10m; rf=afrf;   ri=86400"""
NANTUCKET-MA.GOV,"   p=none; rua=mailto:dmarc@nantucket-ma.gov; ruf=mailto:dmarc@nantucket-ma.gov; sp=none;  """
NASHCOUNTYNC.GOV,"   p=none; rua=mailto:5d3b4e300ea35@ag.dmarcly.com; ruf=mailto:5d3b4e300ea35@fo.dmarcly.com; sp=none; fo=0:1;"""
NASHVILLE.GOV,"   p=none; rua=mailto:dmarcaggregate@nashville.gov;"""
NASHVILLESHERIFF.GOV,"   p=none; rua=mailto:dmarcaggregate@nashville.gov;"""
NATCHITOCHESLA.GOV,"   p=none; rua=mailto:sstinger@natchitochesla.gov"""
NAVAJO-NSN.GOV,"  p=none;sp=none; adkim=r;aspf=r;rua=mailto:DMARC.Reports@navajo-nsn.gov;ruf=mailto:DMARC.Reports@navajo-nsn.gov;fo=1"""
NAVAJOCOUNTYAZ.GOV,"   p=none; ruf=mailto:support@navajocountyaz.gov"""
NBRC.GOV,   p=none;     rua=mailto:dmarcreports@gsa.gov
NCDOJ.GOV,"   p=none; rua=mailto:dmarc_agg@vali.email;"""
NCLEG.GOV,"   p=none;   rua=mailto:abuse@ncleg.gov; ruf=mailto:abuse@ncleg.gov"""
NCSWBOARD.GOV,"  p=none; aspf=r;adkim=r;"""
NCUA.GOV,   p=none;     rua=mailto:ncua@rua.agari.com
ND.GOV,"  p=none; rua=mailto:postmaster@nd.gov"""
NDLEGIS.GOV,"   p=none; rua=mailto:security@ndlegis.gov; ruf=mailto:security@ndlegis.gov; fo=1"""
NEBRASKA.GOV,   p=none; rua=mailto:dmarc_agg@vali.email
NEBRASKARESEARCH.GOV,"   sp=none; rua=mailto:mm6p2jkr@ag.dmarcian.com;ruf=mailto:mm6p2jkr@fr.dmarcian.com"""
NEPA.GOV, null
NERSC.GOV,  p=none;rua=mailto:nersc-dmarc-rua@lbl.gov
NETWORKMARYLAND.GOV,"   p=none; rua=mailto:dmarc.doit@maryland.gov; ruf=mailto:dmarc.doit@maryland.gov; sp=none; fo=1"""
NEVADACOUNTYCA.GOV,"   p=none; rua=mailto:dmarc.reports@co.nevada.ca.us; ruf=mailto:dmarc.reports@co.nevada.ca.us;   sp=none; ri=86400"""
NEVADATREASURER.GOV,"   p=none;   rua=mailto:rua+nevadatreasurer.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+nevadatreasurer.gov@dmarc.barracudanetworks.com"""
NEWBEDFORD-MA.GOV,"   p=none;   rua=mailto:dmarc@newbedford-ma.gov; ruf=mailto:dmarc@newbedford-ma.gov; fo=1"""
NEWBERGOREGON.GOV,"   p=none; rua=mailto:dmarc@newbergoregon.gov; ruf=mailto:dmarc@newbergoregon.gov; fo=1"""
NEWBERLINWI.GOV,"   p=none; rua=mailto:ITWebSecurity@newberlin.org; ruf=mailto:ITWebSecurity@newberlin.org; fo=0; adkim=r; aspf=r;   rf=afrf;   sp=none"""
NEWBERRYFL.GOV,"   p=none"""
NEWCASTLEWA.GOV,"   p=none; rua=mailto:czkoffds@ag.dmarcian.com; ruf=mailto:czkoffds@fr.dmarcian.com;"""
NEWGLARUSVILLAGEWI.GOV,"   p=none; rua=mailto:dmarc@sw1cn24j.uriports.com; ruf=mailto:dmarc@sw1cn24j.uriports.com; fo=1:d:s"""
NEWHAVENCT.GOV,"   p=none; rua=mailto:dmarcreports@newhavenct.gov;"""
NEWINGTONCT.GOV,"  "" ""p=none;"" ""rua=mailto:dmarc_agg@vali.email;"""
NEWLEXINGTONOHIO.GOV,"   p=none; rua=mailto:RUA@newlexingtonohio.gov;  """
NEWMARLBOROUGHMA.GOV,"   p=none; rua=mailto:dmarc@net-engineering.com; ruf=mailto:dmarc@net-engineering.com; fo=1"""
NEWNANGA.GOV,"   p=none; rua=mailto:postmaster@newnanga.gov; ruf=mailto:postmaster@newnanga.gov"""
NEWRUSSIATOWNSHIP-OH.GOV,"   p=quarantine; pct=40; rua=mailto:mike@emergeinc.com"""
NEWTOWNPA.GOV, null
NH.GOV,"   p=none; ruf=mailto:DMARC_RUF@nh.gov; rua=mailto:DMARC_RUA@nh.gov;   sp=none; aspf=r; rf=afrf; adkim=r;    """
NHBP-NSN.GOV,"   p=none; rua=mailto:dmarcRUA@nhbpi.com; ruf=mailto:dmarcRUF@nhbpi.com; fo=1"""
NIAGARAFALLSNY.GOV,"   p=quarantine; pct=90; sp=none"""
NIGC.GOV,"   p=none; ruf=mailto:dmarcreports@nigc.gov; rua=mailto:dmarcreports@nigc.gov"""
NISQUALLY-NSN.GOV,"   p=none;"""
NITRD.GOV,"   p=none"""
NJCOURTS.GOV,"   p=none;   rua=mailto:postmaster.mailbox@njcourts.gov; ruf=mailto:postmaster.mailbox@njcourts.gov; fo=1"""
NJSDA.GOV,"   p=none"""
NMLEGIS.GOV,"   p=none;   rua=mailto:dmarc_rua@emaildefense.proofpoint.com;ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com"""
NOLA.GOV,"   p=none; rua=mailto:dmarc_admin@nola.gov; ruf=mailto:dmarc_admin@nola.gov; fo=1"""
NOOKSACK-NSN.GOV,"   p=none; rua=mailto:postmaster@nooksack-nsn.gov; ruf=mailto:postmaster@nooksack-nsn.gov.gov;  """
NORMANOK.GOV,"   sp=none;adkim=r;aspf=r;  rf=afrf; rua=mailto:Normanokgov@rua.agari.com;ruf=mailto:Normanokgov@ruf.agari.com"""
NORTHHEMPSTEADNY.GOV,"   p=none; sp=none;    rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com"""
NORTHHUDSONWI.GOV, null
NORTHREADINGMA.GOV,"   p=none; sp=none; rua=mailto:technology@northreadingma.gov; ruf=mailto:technology@northreadingma.gov; rf=afrf;   ri=86400"""
NORWOODMA.GOV,   p=none;  rua=mailto:dmarc@norwoodma.gov
NORWOODMA150.GOV,   p=none; rua=mailto:dmarc@norwoodma150.gov
NV.GOV,"   p=none;   rua=mailto:rua+nv.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+nv.gov@dmarc.barracudanetworks.com"""
NVSILVERFLUME.GOV,"   p=none;   rua=mailto:rua+nvsilverflume.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+nvsilverflume.gov@dmarc.barracudanetworks.com"""
NWCLEANAIRWA.GOV,"  p=none;sp=none;adkim=r;aspf=r;  rf=afrf; rua=mailto:dmarc-rua@3dcorp.us;ruf=mailto:dmarc-ruf@3dcorp.us"""
NYCOURTS.GOV,  p=none; rua=mailto:re+andwhoycfeg@dmarc.postmarkapp.com
NYECOUNTYNV.GOV,"   p=none;   rua=mailto:rua+nyecountynv.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+nyecountynv.gov@dmarc.barracudanetworks.com"""
NYSED.GOV,"   p=none; rua=mailto:dmarc_agg@vali.email"""
NYSENATE.GOV,"   p=none;\013 rua=mailto:dmarcreports@nysenate.gov"""
OAKLANDCA.GOV,"   p=none;   rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com"""
OAKLANDPARKFL.GOV,"   p=none; rua=mailto:dmarc@oaklandparkfl.gov; ruf=mailto:dmarc@oaklandparkfl.gov; fo=0:1:d:s;   adkim=r; aspf=r"""
OAKRIDGETN.GOV,"   p=none; rua=mailto:postmaster@oakridgetn.gov; ruf=mailto:Forensicpostmaster@oakridgetn.gov;   adkim=r; aspf=r; sp=none"""
OBERLINKANSAS.GOV, null
OCEANCITYMD.GOV,"  p=none;sp=none; rua=mailto:bashley@oceancitymd.gov"""
OH.GOV,"   p=none; sp=none; rua=mailto:dmarc_agg@valigov.email"""
OHIOAUDITOR.GOV,"   p=none; rua=mailto:dmarc_agg@valigov.email"""
OHIOCOUNTYIN.GOV,"   p=none"""
OK.GOV,"  p=none; rua=mailto:e7ca85912cf7650@rep.dmarcanalyzer.com; ruf=mailto:e7ca85912cf7650@for.dmarcanalyzer.com;fo=1"""
OLDHAMCOUNTYKY.GOV,"   p=quarantine;   rua=mailto:re+j7g7ir7if6i@dmarc.postmarkapp.com; sp=none; aspf=r;"""
ONSLOWCOUNTYNC.GOV,   p=none; rua=mailto:qjjcfumf@ag.us.dmarcian.com
ONTARIOCA.GOV,"   p=none;   rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com"""
OPALOCKAFL.GOV,"   p=none;   rua=mailto:rua+opalockafl.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+opalockafl.gov@dmarc.barracudanetworks.com"""
OPENSOURCE.GOV,"  p=none; rua=mailto:dmarc_reports@opensource.gov;ruf=mailto:dmarc_reports@opensource.gov"""
OREGON.GOV,"   p=quarantine; rua=mailto:eso.soc@oregon.gov; ruf=mailto:eso.soc@oregon.gov; sp=none;   ri=86400"""
OREGONMETRO.GOV,"   p=none; rua=mailto:admin@oregonmetro.gov; ruf=mailto:admin@oregonmetro.gov; fo=1"""
ORLANDO.GOV,"   p=none; rua=mailto:dmarc_agg@vali.email;"""
OSAGENATION-NSN.GOV,"   p=none; rua=mailto:09ad3d52f7c4612@rep.dmarcanalyzer.com; ruf=mailto:09ad3d52f7c4612@for.dmarcanalyzer.com;  """
OTOECOUNTYNE.GOV,"   p=none; fo=0; adkim=r; aspf=r; rf=afrf"""
OURAYCOUNTYCO.GOV,"       rua=mailto:re+y7fivmtyjwd@dmarc.postmarkapp.com; ruf=mailto:postmaster@ouraycountyco.gov; sp=none; aspf=r;"""
OVERTONCOUNTYTN.GOV,"   p=none; rua=mailto:overtoncountytn@tech-realms.com"""
OXFORDAL.GOV,"   p=none; sp=none"""
PA.GOV,"   p=none;   rua=mailto:f8debbc3@mxtoolbox.dmarc-report.com; ruf=mailto:f8debbc3@forensics.dmarc-report.com;"""
PAAUDITOR.GOV,"     rua=mailto:oitadmin@paauditor.gov; p=quarantine; sp=none; adkim=r; aspf=r"""
PADILLABAY.GOV,   p=none; sp=none;   rua=mailto:DMARCAlerts@watech.wa.gov
PAHRUMPNV.GOV,"   p=none;   rua=mailto:rua+pahrumpnv.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+pahrumpnv.gov@dmarc.barracudanetworks.com"""
PALMBEACHCOUNTY-FL.GOV,   p=none; rua=mailto:e304ea59@mxtoolbox.dmarc-report.com
PALMCOAST.GOV,"  p=none;rua=mailto:dmarc-feedback@palmcoastgov.com;"""
PANAMACITY.GOV,"   p=none; rua=mailto:dmarc@panamacity.gov; ruf=mailto:dmarc@panamacity.gov; sp=quarantine; fo=0;"""
PANAMACITYPOLICE.GOV,"   p=Quarantine; rua=mailto:pcpdit@panamacitypolice.gov; ruf=mailto:pcpdit@panamacitypolice.gov; sp=none; fo=0;"""
